"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/27/2024","AQS","060811001","1","0.6","ppm","7","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/28/2024","AQS","060811001","1","0.6","ppm","7","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/29/2024","AQS","060811001","1","0.8","ppm","9","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/30/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/31/2024","AQS","060811001","1","0.3","ppm","3","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/01/2024","AQS","060811001","1","0.4","ppm","5","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/02/2024","AQS","060811001","1","0.4","ppm","5","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/03/2024","AQS","060811001","1","0.4","ppm","5","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/04/2024","AQS","060811001","1","0.3","ppm","3","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/05/2024","AQS","060811001","1","0.4","ppm","5","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/06/2024","AQS","060811001","1","0.6","ppm","7","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/07/2024","AQS","060811001","1","0.3","ppm","3","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/08/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/09/2024","AQS","060811001","1","0.6","ppm","7","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/10/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/11/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/12/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/13/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/14/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/15/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/16/2024","AQS","060811001","1","0.6","ppm","7","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/17/2024","AQS","060811001","1","0.6","ppm","7","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/18/2024","AQS","060811001","1","0.4","ppm","5","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/19/2024","AQS","060811001","1","0.3","ppm","3","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/20/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/21/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/22/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/23/2024","AQS","060811001","1","0.6","ppm","7","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/24/2024","AQS","060811001","1","0.6","ppm","7","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/25/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/26/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/27/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/28/2024","AQS","060811001","1","0.6","ppm","7","Redwood City","24","100.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/29/2024","AQS","060811001","1","0.5","ppm","6","Redwood City","16","67.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/01/2024","AQS","060811001","1","0.3","ppm","3","Redwood City","2","8.0000","42101","Carbon monoxide","054","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/01/2024","AQS","060850005","1","0.9","ppm","10","San Jose - Jackson","17","71.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/02/2024","AQS","060850005","1","0.6","ppm","7","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/03/2024","AQS","060850005","1","0.3","ppm","3","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/04/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/05/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/06/2024","AQS","060850005","1","0.9","ppm","10","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/07/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/08/2024","AQS","060850005","1","1","ppm","11","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/09/2024","AQS","060850005","1","0.8","ppm","9","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/10/2024","AQS","060850005","1","0.6","ppm","7","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/11/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","23","96.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/12/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","15","63.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/13/2024","AQS","060850005","1","0.6","ppm","7","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/14/2024","AQS","060850005","1","0.4","ppm","5","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/15/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/16/2024","AQS","060850005","1","0.8","ppm","9","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/17/2024","AQS","060850005","1","0.3","ppm","3","San Jose - Jackson","8","33.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/18/2024","AQS","060850005","1","0.2","ppm","2","San Jose - Jackson","3","13.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/22/2024","AQS","060850005","1","0.2","ppm","2","San Jose - Jackson","7","29.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/23/2024","AQS","060850005","1","0.3","ppm","3","San Jose - Jackson","18","75.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/24/2024","AQS","060850005","1","0.4","ppm","5","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/25/2024","AQS","060850005","1","0.6","ppm","7","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/26/2024","AQS","060850005","1","0.8","ppm","9","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/27/2024","AQS","060850005","1","0.9","ppm","10","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/28/2024","AQS","060850005","1","0.9","ppm","10","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/29/2024","AQS","060850005","1","1.1","ppm","13","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/30/2024","AQS","060850005","1","0.5","ppm","6","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/31/2024","AQS","060850005","1","0.2","ppm","2","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/01/2024","AQS","060850005","1","0.4","ppm","5","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/02/2024","AQS","060850005","1","0.5","ppm","6","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/03/2024","AQS","060850005","1","0.5","ppm","6","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/04/2024","AQS","060850005","1","0.2","ppm","2","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/05/2024","AQS","060850005","1","0.5","ppm","6","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/06/2024","AQS","060850005","1","0.6","ppm","7","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/07/2024","AQS","060850005","1","0.4","ppm","5","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/08/2024","AQS","060850005","1","0.5","ppm","6","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/09/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/10/2024","AQS","060850005","1","0.9","ppm","10","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/11/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/12/2024","AQS","060850005","1","0.8","ppm","9","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/13/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/14/2024","AQS","060850005","1","0.6","ppm","7","San Jose - Jackson","21","88.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/15/2024","AQS","060850005","1","0.4","ppm","5","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/16/2024","AQS","060850005","1","0.6","ppm","7","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/17/2024","AQS","060850005","1","0.5","ppm","6","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/18/2024","AQS","060850005","1","0.2","ppm","2","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/19/2024","AQS","060850005","1","0.2","ppm","2","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/20/2024","AQS","060850005","1","0.3","ppm","3","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/21/2024","AQS","060850005","1","0.5","ppm","6","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/22/2024","AQS","060850005","1","0.6","ppm","7","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/23/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","20","83.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/24/2024","AQS","060850005","1","0.8","ppm","9","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/25/2024","AQS","060850005","1","0.7","ppm","8","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/26/2024","AQS","060850005","1","0.4","ppm","5","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/27/2024","AQS","060850005","1","0.4","ppm","5","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/28/2024","AQS","060850005","1","0.6","ppm","7","San Jose - Jackson","24","100.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/29/2024","AQS","060850005","1","0.3","ppm","3","San Jose - Jackson","16","67.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/01/2024","AQS","060850005","1","0.3","ppm","3","San Jose - Jackson","2","8.0000","42101","Carbon monoxide","554","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/01/2024","AQS","060850006","1","1","ppm","11","San Jose - Knox Avenue","18","75.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/02/2024","AQS","060850006","1","1.1","ppm","13","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/03/2024","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/04/2024","AQS","060850006","1","1","ppm","11","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/05/2024","AQS","060850006","1","0.7","ppm","8","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/06/2024","AQS","060850006","1","0.7","ppm","8","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/07/2024","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","14","58.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/08/2024","AQS","060850006","1","0.7","ppm","8","San Jose - Knox Avenue","13","54.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/09/2024","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","23","96.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/10/2024","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/11/2024","AQS","060850006","1","0.8","ppm","9","San Jose - Knox Avenue","16","67.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/12/2024","AQS","060850006","1","0.9","ppm","10","San Jose - Knox Avenue","12","50.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/13/2024","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/14/2024","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/15/2024","AQS","060850006","1","0.9","ppm","10","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/16/2024","AQS","060850006","1","1","ppm","11","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/17/2024","AQS","060850006","1","0.8","ppm","9","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/18/2024","AQS","060850006","1","1.1","ppm","13","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/19/2024","AQS","060850006","1","0.8","ppm","9","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/20/2024","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/21/2024","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/22/2024","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/23/2024","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/24/2024","AQS","060850006","1","0.1","ppm","1","San Jose - Knox Avenue","6","25.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/30/2024","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","18","75.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/31/2024","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"02/01/2024","AQS","060850006","1","0.3","ppm","3","San Jose - Knox Avenue","2","8.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"02/04/2024","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","11","46.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"02/13/2024","AQS","060850006","1","1.1","ppm","13","San Jose - Knox Avenue","7","29.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"02/14/2024","AQS","060850006","1","1.1","ppm","13","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"02/15/2024","AQS","060850006","1","1.1","ppm","13","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"02/16/2024","AQS","060850006","1","1.3","ppm","15","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"02/17/2024","AQS","060850006","1","1.3","ppm","15","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"02/18/2024","AQS","060850006","1","0.9","ppm","10","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","054","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
